concept_en,pair_name,pair_class,src_lang,tgt_lang,group,view,peak_layer,peak_mass,onset_layer,auc
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,27,0.00324287754483521,-1,0.0062804662180226956
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,27,0.0005404795908058683,-1,0.0010467443696704493
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.15871286392211914,27,0.3183519115425213
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,27,0.027026490541175008,-1,0.060639976075241485
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,20,3.2286247005686164e-05,-1,8.090929191162388e-05
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
window,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,20,5.38104116761436e-06,-1,1.3484881985270647e-05
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,21,0.00011414740583859384,-1,0.00026355936599142815
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,21,1.902456763976564e-05,-1,4.3926560998571354e-05
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,26,0.01305402535945177,-1,0.035399973120597394
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,26,0.002175670893241962,-1,0.005899995520099566
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,26,0.013081641867756844,-1,0.03516477797576911
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,26,0.0021802736446261406,-1,0.005860796329294852
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.8545001745223999,23,2.070798683588633
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,0,0.0,-1,0.0
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.1424197932886576,27,0.38377883995170214
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,26,4.180089035799028e-06,-1,9.116564379976766e-06
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
window,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,26,6.966815059665047e-07,-1,1.5194273966627943e-06
